国籍・地域,在留資格,年齢,性別,都道府県,在留外国人数
011韓国,16：技術・人文知識・国際業務,27歳,1:男,43：熊本県,17
011韓国,31：留学,27歳,1:男,43：熊本県,1
011韓国,16：技術・人文知識・国際業務,28歳,1:男,43：熊本県,10
011韓国,31：留学,28歳,1:男,43：熊本県,1
011韓国,35：永住者,28歳,1:男,43：熊本県,1
011韓国,36：日本人の配偶者等,28歳,1:男,43：熊本県,1
011韓国,39：特別永住者,28歳,1:男,43：熊本県,2
011韓国,16：技術・人文知識・国際業務,29歳,1:男,43：熊本県,12
011韓国,17：企業内転勤,29歳,1:男,43：熊本県,1
011韓国,35：永住者,29歳,1:男,43：熊本県,2
011韓国,39：特別永住者,29歳,1:男,43：熊本県,1
011韓国,16：技術・人文知識・国際業務,30歳,1:男,43：熊本県,12
011韓国,17：企業内転勤,30歳,1:男,43：熊本県,2
011韓国,31：留学,30歳,1:男,43：熊本県,1
011韓国,35：永住者,30歳,1:男,43：熊本県,1
011韓国,36：日本人の配偶者等,30歳,1:男,43：熊本県,1
011韓国,39：特別永住者,30歳,1:男,43：熊本県,3
011韓国,03：教授,31歳,1:男,43：熊本県,1
011韓国,16：技術・人文知識・国際業務,31歳,1:男,43：熊本県,5
011韓国,36：日本人の配偶者等,31歳,1:男,43：熊本県,4
011韓国,39：特別永住者,31歳,1:男,43：熊本県,4
011韓国,08：高度専門職１号ロ,32歳,1:男,43：熊本県,1
011韓国,16：技術・人文知識・国際業務,32歳,1:男,43：熊本県,11
011韓国,31：留学,32歳,1:男,43：熊本県,1
011韓国,35：永住者,32歳,1:男,43：熊本県,2
011韓国,39：特別永住者,32歳,1:男,43：熊本県,4
011韓国,16：技術・人文知識・国際業務,33歳,1:男,43：熊本県,6
011韓国,36：日本人の配偶者等,33歳,1:男,43：熊本県,1
011韓国,39：特別永住者,33歳,1:男,43：熊本県,1
011韓国,16：技術・人文知識・国際業務,34歳,1:男,43：熊本県,2
011韓国,35：永住者,34歳,1:男,43：熊本県,1
011韓国,36：日本人の配偶者等,34歳,1:男,43：熊本県,2
011韓国,39：特別永住者,34歳,1:男,43：熊本県,3
011韓国,16：技術・人文知識・国際業務,35歳,1:男,43：熊本県,2
011韓国,35：永住者,35歳,1:男,43：熊本県,1
011韓国,36：日本人の配偶者等,35歳,1:男,43：熊本県,1
011韓国,39：特別永住者,35歳,1:男,43：熊本県,1
011韓国,08：高度専門職１号ロ,36歳,1:男,43：熊本県,1
011韓国,16：技術・人文知識・国際業務,36歳,1:男,43：熊本県,4
011韓国,36：日本人の配偶者等,36歳,1:男,43：熊本県,2
011韓国,39：特別永住者,36歳,1:男,43：熊本県,2
011韓国,16：技術・人文知識・国際業務,37歳,1:男,43：熊本県,4
011韓国,17：企業内転勤,37歳,1:男,43：熊本県,2
011韓国,35：永住者,37歳,1:男,43：熊本県,1
011韓国,36：日本人の配偶者等,37歳,1:男,43：熊本県,4
011韓国,39：特別永住者,37歳,1:男,43：熊本県,3
011韓国,16：技術・人文知識・国際業務,38歳,1:男,43：熊本県,4
011韓国,17：企業内転勤,38歳,1:男,43：熊本県,1
011韓国,35：永住者,38歳,1:男,43：熊本県,3
011韓国,36：日本人の配偶者等,38歳,1:男,43：熊本県,3
011韓国,39：特別永住者,38歳,1:男,43：熊本県,1
011韓国,17：企業内転勤,39歳,1:男,43：熊本県,1
011韓国,35：永住者,39歳,1:男,43：熊本県,3
011韓国,36：日本人の配偶者等,39歳,1:男,43：熊本県,1
011韓国,39：特別永住者,39歳,1:男,43：熊本県,6
011韓国,03：教授,40歳,1:男,43：熊本県,1
011韓国,16：技術・人文知識・国際業務,40歳,1:男,43：熊本県,4
011韓国,35：永住者,40歳,1:男,43：熊本県,2
011韓国,36：日本人の配偶者等,40歳,1:男,43：熊本県,3
011韓国,39：特別永住者,40歳,1:男,43：熊本県,1
011韓国,16：技術・人文知識・国際業務,41歳,1:男,43：熊本県,1
011韓国,35：永住者,41歳,1:男,43：熊本県,1
011韓国,36：日本人の配偶者等,41歳,1:男,43：熊本県,1
011韓国,39：特別永住者,41歳,1:男,43：熊本県,1
011韓国,16：技術・人文知識・国際業務,42歳,1:男,43：熊本県,1
011韓国,17：企業内転勤,42歳,1:男,43：熊本県,1
011韓国,35：永住者,42歳,1:男,43：熊本県,5
011韓国,36：日本人の配偶者等,42歳,1:男,43：熊本県,3
011韓国,39：特別永住者,42歳,1:男,43：熊本県,3
011韓国,05：宗教,43歳,1:男,43：熊本県,1
011韓国,35：永住者,43歳,1:男,43：熊本県,2
011韓国,39：特別永住者,43歳,1:男,43：熊本県,4
011韓国,03：教授,44歳,1:男,43：熊本県,1
011韓国,17：企業内転勤,44歳,1:男,43：熊本県,1
011韓国,35：永住者,44歳,1:男,43：熊本県,1
011韓国,36：日本人の配偶者等,44歳,1:男,43：熊本県,1
011韓国,38：定住者,44歳,1:男,43：熊本県,1
011韓国,39：特別永住者,44歳,1:男,43：熊本県,2
011韓国,16：技術・人文知識・国際業務,45歳,1:男,43：熊本県,1
011韓国,36：日本人の配偶者等,45歳,1:男,43：熊本県,1
011韓国,39：特別永住者,45歳,1:男,43：熊本県,3
011韓国,05：宗教,46歳,1:男,43：熊本県,1
011韓国,16：技術・人文知識・国際業務,46歳,1:男,43：熊本県,1
011韓国,35：永住者,46歳,1:男,43：熊本県,6
011韓国,36：日本人の配偶者等,46歳,1:男,43：熊本県,2
011韓国,39：特別永住者,46歳,1:男,43：熊本県,1
011韓国,05：宗教,47歳,1:男,43：熊本県,1
011韓国,16：技術・人文知識・国際業務,47歳,1:男,43：熊本県,1
011韓国,35：永住者,47歳,1:男,43：熊本県,2
011韓国,36：日本人の配偶者等,47歳,1:男,43：熊本県,2
011韓国,39：特別永住者,47歳,1:男,43：熊本県,2
011韓国,16：技術・人文知識・国際業務,48歳,1:男,43：熊本県,2
011韓国,36：日本人の配偶者等,48歳,1:男,43：熊本県,1
011韓国,39：特別永住者,48歳,1:男,43：熊本県,2
011韓国,16：技術・人文知識・国際業務,49歳,1:男,43：熊本県,1
011韓国,35：永住者,49歳,1:男,43：熊本県,5
011韓国,36：日本人の配偶者等,49歳,1:男,43：熊本県,1
011韓国,39：特別永住者,49歳,1:男,43：熊本県,2
011韓国,16：技術・人文知識・国際業務,50歳,1:男,43：熊本県,1
011韓国,17：企業内転勤,50歳,1:男,43：熊本県,1
011韓国,35：永住者,50歳,1:男,43：熊本県,3
011韓国,36：日本人の配偶者等,50歳,1:男,43：熊本県,1
011韓国,38：定住者,50歳,1:男,43：熊本県,1
011韓国,39：特別永住者,50歳,1:男,43：熊本県,2
011韓国,35：永住者,51歳,1:男,43：熊本県,3
011韓国,36：日本人の配偶者等,51歳,1:男,43：熊本県,3
011韓国,39：特別永住者,51歳,1:男,43：熊本県,2
011韓国,16：技術・人文知識・国際業務,52歳,1:男,43：熊本県,1
011韓国,35：永住者,52歳,1:男,43：熊本県,4
011韓国,39：特別永住者,52歳,1:男,43：熊本県,6
011韓国,16：技術・人文知識・国際業務,53歳,1:男,43：熊本県,1
011韓国,17：企業内転勤,53歳,1:男,43：熊本県,1
011韓国,35：永住者,53歳,1:男,43：熊本県,2
011韓国,39：特別永住者,53歳,1:男,43：熊本県,5
011韓国,16：技術・人文知識・国際業務,54歳,1:男,43：熊本県,1
011韓国,35：永住者,54歳,1:男,43：熊本県,1
011韓国,36：日本人の配偶者等,54歳,1:男,43：熊本県,1
011韓国,39：特別永住者,54歳,1:男,43：熊本県,2
011韓国,05：宗教,55歳,1:男,43：熊本県,1
011韓国,11：経営・管理,55歳,1:男,43：熊本県,1
011韓国,35：永住者,55歳,1:男,43：熊本県,3
011韓国,36：日本人の配偶者等,55歳,1:男,43：熊本県,1
011韓国,35：永住者,56歳,1:男,43：熊本県,2
011韓国,36：日本人の配偶者等,56歳,1:男,43：熊本県,1
011韓国,39：特別永住者,56歳,1:男,43：熊本県,3
011韓国,16：技術・人文知識・国際業務,57歳,1:男,43：熊本県,1
011韓国,35：永住者,57歳,1:男,43：熊本県,4
011韓国,39：特別永住者,57歳,1:男,43：熊本県,4
011韓国,35：永住者,58歳,1:男,43：熊本県,1
011韓国,39：特別永住者,58歳,1:男,43：熊本県,5
011韓国,16：技術・人文知識・国際業務,59歳,1:男,43：熊本県,2
011韓国,35：永住者,59歳,1:男,43：熊本県,2
011韓国,36：日本人の配偶者等,59歳,1:男,43：熊本県,1
011韓国,39：特別永住者,59歳,1:男,43：熊本県,1
011韓国,11：経営・管理,60歳,1:男,43：熊本県,1
011韓国,16：技術・人文知識・国際業務,60歳,1:男,43：熊本県,1
011韓国,35：永住者,60歳,1:男,43：熊本県,2
011韓国,36：日本人の配偶者等,60歳,1:男,43：熊本県,2
011韓国,39：特別永住者,60歳,1:男,43：熊本県,4
011韓国,35：永住者,61歳,1:男,43：熊本県,2
011韓国,39：特別永住者,61歳,1:男,43：熊本県,4
011韓国,35：永住者,62歳,1:男,43：熊本県,1
011韓国,36：日本人の配偶者等,62歳,1:男,43：熊本県,1
011韓国,39：特別永住者,62歳,1:男,43：熊本県,3
011韓国,35：永住者,63歳,1:男,43：熊本県,2
011韓国,39：特別永住者,63歳,1:男,43：熊本県,6
011韓国,35：永住者,64歳,1:男,43：熊本県,1
011韓国,39：特別永住者,64歳,1:男,43：熊本県,4
011韓国,35：永住者,65歳,1:男,43：熊本県,2
011韓国,39：特別永住者,65歳,1:男,43：熊本県,5
011韓国,35：永住者,66歳,1:男,43：熊本県,1
011韓国,39：特別永住者,66歳,1:男,43：熊本県,4
011韓国,39：特別永住者,67歳,1:男,43：熊本県,4
011韓国,39：特別永住者,68歳,1:男,43：熊本県,3
011韓国,39：特別永住者,69歳,1:男,43：熊本県,4
011韓国,35：永住者,70歳,1:男,43：熊本県,2
011韓国,39：特別永住者,70歳,1:男,43：熊本県,1
011韓国,11：経営・管理,71歳,1:男,43：熊本県,1
011韓国,29：文化活動,71歳,1:男,43：熊本県,1
011韓国,39：特別永住者,71歳,1:男,43：熊本県,9
011韓国,39：特別永住者,72歳,1:男,43：熊本県,7
011韓国,35：永住者,73歳,1:男,43：熊本県,1
011韓国,39：特別永住者,73歳,1:男,43：熊本県,2
011韓国,39：特別永住者,74歳,1:男,43：熊本県,7
011韓国,39：特別永住者,75歳,1:男,43：熊本県,5
011韓国,39：特別永住者,76歳,1:男,43：熊本県,2
011韓国,39：特別永住者,77歳,1:男,43：熊本県,1
011韓国,39：特別永住者,78歳,1:男,43：熊本県,5
011韓国,39：特別永住者,79歳,1:男,43：熊本県,2
011韓国,39：特別永住者,80歳以上,1:男,43：熊本県,15
011韓国,39：特別永住者,00歳,2:女,43：熊本県,1
011韓国,39：特別永住者,01歳,2:女,43：熊本県,1
011韓国,33：家族滞在,03歳,2:女,43：熊本県,1
011韓国,33：家族滞在,04歳,2:女,43：熊本県,1
011韓国,39：特別永住者,04歳,2:女,43：熊本県,1
011韓国,38：定住者,05歳,2:女,43：熊本県,1
011韓国,33：家族滞在,06歳,2:女,43：熊本県,2
011韓国,36：日本人の配偶者等,06歳,2:女,43：熊本県,1
011韓国,33：家族滞在,07歳,2:女,43：熊本県,1
011韓国,38：定住者,07歳,2:女,43：熊本県,1
011韓国,39：特別永住者,07歳,2:女,43：熊本県,1
011韓国,33：家族滞在,10歳,2:女,43：熊本県,1
011韓国,33：家族滞在,13歳,2:女,43：熊本県,1
011韓国,35：永住者,13歳,2:女,43：熊本県,1
011韓国,33：家族滞在,14歳,2:女,43：熊本県,1
011韓国,35：永住者,17歳,2:女,43：熊本県,1
011韓国,31：留学,19歳,2:女,43：熊本県,1
011韓国,31：留学,20歳,2:女,43：熊本県,1
011韓国,34：特定活動,20歳,2:女,43：熊本県,1
011韓国,31：留学,21歳,2:女,43：熊本県,8
011韓国,16：技術・人文知識・国際業務,22歳,2:女,43：熊本県,2
011韓国,19：興行,22歳,2:女,43：熊本県,2
011韓国,31：留学,22歳,2:女,43：熊本県,6
011韓国,34：特定活動,22歳,2:女,43：熊本県,1
011韓国,16：技術・人文知識・国際業務,23歳,2:女,43：熊本県,1
011韓国,31：留学,23歳,2:女,43：熊本県,4
011韓国,35：永住者,23歳,2:女,43：熊本県,1
011韓国,16：技術・人文知識・国際業務,24歳,2:女,43：熊本県,1
011韓国,31：留学,24歳,2:女,43：熊本県,1
011韓国,39：特別永住者,24歳,2:女,43：熊本県,1
011韓国,16：技術・人文知識・国際業務,25歳,2:女,43：熊本県,3
011韓国,31：留学,25歳,2:女,43：熊本県,1
011韓国,34：特定活動,25歳,2:女,43：熊本県,1
011韓国,35：永住者,25歳,2:女,43：熊本県,2
011韓国,36：日本人の配偶者等,25歳,2:女,43：熊本県,1
011韓国,16：技術・人文知識・国際業務,26歳,2:女,43：熊本県,1
011韓国,31：留学,26歳,2:女,43：熊本県,1
011韓国,36：日本人の配偶者等,26歳,2:女,43：熊本県,1
011韓国,39：特別永住者,26歳,2:女,43：熊本県,1
011韓国,16：技術・人文知識・国際業務,27歳,2:女,43：熊本県,2
011韓国,39：特別永住者,27歳,2:女,43：熊本県,2
011韓国,16：技術・人文知識・国際業務,28歳,2:女,43：熊本県,2
011韓国,39：特別永住者,28歳,2:女,43：熊本県,1
011韓国,16：技術・人文知識・国際業務,29歳,2:女,43：熊本県,1
011韓国,16：技術・人文知識・国際業務,30歳,2:女,43：熊本県,1
011韓国,33：家族滞在,31歳,2:女,43：熊本県,1
011韓国,35：永住者,31歳,2:女,43：熊本県,1
011韓国,36：日本人の配偶者等,31歳,2:女,43：熊本県,1
011韓国,16：技術・人文知識・国際業務,32歳,2:女,43：熊本県,1
011韓国,18：介護,32歳,2:女,43：熊本県,1
011韓国,39：特別永住者,32歳,2:女,43：熊本県,1
011韓国,16：技術・人文知識・国際業務,33歳,2:女,43：熊本県,2
011韓国,33：家族滞在,33歳,2:女,43：熊本県,1
011韓国,36：日本人の配偶者等,33歳,2:女,43：熊本県,2
011韓国,39：特別永住者,33歳,2:女,43：熊本県,1
011韓国,35：永住者,34歳,2:女,43：熊本県,1
011韓国,36：日本人の配偶者等,34歳,2:女,43：熊本県,1
011韓国,39：特別永住者,34歳,2:女,43：熊本県,1
011韓国,33：家族滞在,35歳,2:女,43：熊本県,1
011韓国,36：日本人の配偶者等,35歳,2:女,43：熊本県,1
011韓国,16：技術・人文知識・国際業務,36歳,2:女,43：熊本県,1
011韓国,33：家族滞在,36歳,2:女,43：熊本県,1
011韓国,35：永住者,36歳,2:女,43：熊本県,1
